layer4_pool_role,layer4_pool_variant,pool_size_target,snapshot_date,selected_count,shortfall_count,is_layer4_primary_pool,reference_only,two_plus_opportunity_share,neutral_medium_high_share,high_exhaustion_or_breakdown_share,avg_traded_value_rank_20d,period,fallback_00631L_is_ordinary_stock_pool_member
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-05-06,31,0,False,True,1.0,1.0,0.03225806451612903,94.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-05-13,31,0,False,True,1.0,1.0,0.0,99.58064516129032,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-05-20,31,0,False,True,1.0,1.0,0.0,101.48387096774194,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-05-27,31,0,False,True,1.0,1.0,0.0,99.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-06-02,31,0,False,True,1.0,1.0,0.0,92.61290322580645,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-06-10,31,0,False,True,1.0,1.0,0.0,112.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-06-17,31,0,False,True,1.0,1.0,0.0,104.03225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-06-24,31,0,False,True,1.0,1.0,0.0,106.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-07-01,31,0,False,True,1.0,1.0,0.0,109.58064516129032,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-07-08,31,0,False,True,1.0,1.0,0.0,124.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-07-15,31,0,False,True,1.0,1.0,0.0,103.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-07-22,31,0,False,True,1.0,1.0,0.06451612903225806,118.80645161290323,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-07-29,31,0,False,True,1.0,1.0,0.0,99.09677419354838,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-08-05,31,0,False,True,1.0,1.0,0.03225806451612903,104.93548387096774,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-08-12,31,0,False,True,1.0,1.0,0.0,95.41935483870968,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-08-19,31,0,False,True,1.0,1.0,0.0,117.90322580645162,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-08-26,31,0,False,True,1.0,1.0,0.03225806451612903,103.74193548387096,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-09-02,31,0,False,True,1.0,1.0,0.06451612903225806,100.41935483870968,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-09-08,31,0,False,True,1.0,1.0,0.0,90.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-09-16,31,0,False,True,1.0,1.0,0.03225806451612903,97.54838709677419,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-09-23,31,0,False,True,1.0,1.0,0.0,117.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-09-30,31,0,False,True,1.0,1.0,0.03225806451612903,110.03225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-10-07,31,0,False,True,1.0,1.0,0.0967741935483871,76.96774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-10-14,31,0,False,True,1.0,1.0,0.0,138.09677419354838,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-10-21,31,0,False,True,1.0,1.0,0.0,116.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-10-28,31,0,False,True,1.0,1.0,0.0,123.45161290322581,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-11-04,31,0,False,True,1.0,1.0,0.03225806451612903,125.74193548387096,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-11-11,31,0,False,True,1.0,1.0,0.06451612903225806,124.6774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-11-18,31,0,False,True,1.0,1.0,0.03225806451612903,117.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-11-25,31,0,False,True,1.0,1.0,0.0,90.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-12-02,31,0,False,True,1.0,1.0,0.0,67.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-12-09,31,0,False,True,1.0,1.0,0.0,85.09677419354838,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-12-16,31,0,False,True,1.0,1.0,0.0,102.80645161290323,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-12-23,31,0,False,True,1.0,1.0,0.0,91.35483870967742,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2022-12-30,31,0,False,True,1.0,1.0,0.06451612903225806,95.2258064516129,outside_requested_periods,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-01-06,31,0,False,True,1.0,1.0,0.0,88.25806451612904,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-01-13,31,0,False,True,1.0,1.0,0.03225806451612903,95.16129032258064,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-01-17,31,0,False,True,1.0,1.0,0.0,120.7741935483871,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-02-03,31,0,False,True,1.0,1.0,0.0,103.87096774193549,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-02-10,31,0,False,True,1.0,1.0,0.0,99.90322580645162,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-02-17,31,0,False,True,1.0,1.0,0.0,98.0,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-02-24,31,0,False,True,1.0,1.0,0.03225806451612903,103.70967741935483,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-03-03,31,0,False,True,1.0,1.0,0.0,97.51612903225806,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-03-10,31,0,False,True,1.0,1.0,0.03225806451612903,106.48387096774194,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-03-17,31,0,False,True,1.0,1.0,0.03225806451612903,102.87096774193549,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-03-24,31,0,False,True,1.0,1.0,0.06451612903225806,117.48387096774194,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-03-31,31,0,False,True,1.0,1.0,0.03225806451612903,113.19354838709677,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-04-07,31,0,False,True,1.0,1.0,0.03225806451612903,104.45161290322581,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-04-14,31,0,False,True,1.0,1.0,0.0967741935483871,92.12903225806451,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-04-21,31,0,False,True,1.0,1.0,0.0967741935483871,77.29032258064517,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-04-28,31,0,False,True,1.0,1.0,0.03225806451612903,81.83870967741936,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-05-05,31,0,False,True,1.0,1.0,0.06451612903225806,86.25806451612904,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-05-12,31,0,False,True,1.0,1.0,0.0,108.12903225806451,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-05-19,31,0,False,True,1.0,1.0,0.0,108.64516129032258,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-05-26,31,0,False,True,1.0,1.0,0.0,104.74193548387096,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-06-02,31,0,False,True,1.0,1.0,0.0,97.3225806451613,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-06-09,31,0,False,True,1.0,1.0,0.0,90.2258064516129,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-06-16,31,0,False,True,1.0,1.0,0.0,100.3225806451613,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-06-21,31,0,False,True,1.0,1.0,0.0,112.03225806451613,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-06-30,31,0,False,True,1.0,1.0,0.0,109.19354838709677,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-07-07,31,0,False,True,1.0,1.0,0.0,113.93548387096774,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-07-14,31,0,False,True,1.0,1.0,0.06451612903225806,77.93548387096774,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-07-21,31,0,False,True,1.0,1.0,0.0,120.35483870967742,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-07-28,31,0,False,True,1.0,1.0,0.0,107.19354838709677,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-08-04,31,0,False,True,1.0,1.0,0.0,87.83870967741936,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-08-11,31,0,False,True,1.0,1.0,0.0,125.3225806451613,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-08-18,31,0,False,True,1.0,1.0,0.03225806451612903,125.35483870967742,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-08-25,31,0,False,True,1.0,1.0,0.0,119.58064516129032,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-09-01,31,0,False,True,1.0,1.0,0.0,112.48387096774194,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-09-08,31,0,False,True,1.0,1.0,0.12903225806451613,70.45161290322581,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-09-15,31,0,False,True,1.0,1.0,0.0967741935483871,127.74193548387096,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-09-22,31,0,False,True,1.0,1.0,0.06451612903225806,112.58064516129032,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-09-28,31,0,False,True,1.0,1.0,0.0,113.74193548387096,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-10-06,31,0,False,True,1.0,1.0,0.0,107.3225806451613,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-10-13,31,0,False,True,1.0,1.0,0.0,104.19354838709677,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-10-20,31,0,False,True,1.0,1.0,0.0,102.2258064516129,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-10-27,31,0,False,True,1.0,1.0,0.0,126.54838709677419,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-11-03,31,0,False,True,1.0,1.0,0.0,104.83870967741936,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-11-10,31,0,False,True,1.0,1.0,0.0,121.6774193548387,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-11-17,31,0,False,True,1.0,1.0,0.03225806451612903,99.09677419354838,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-11-24,31,0,False,True,1.0,1.0,0.03225806451612903,102.58064516129032,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-12-01,31,0,False,True,1.0,1.0,0.03225806451612903,91.90322580645162,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-12-08,31,0,False,True,1.0,1.0,0.0,112.45161290322581,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-12-15,31,0,False,True,1.0,1.0,0.03225806451612903,95.09677419354838,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-12-22,31,0,False,True,1.0,1.0,0.0,87.48387096774194,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2023-12-29,31,0,False,True,1.0,1.0,0.0,81.70967741935483,P2,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-01-05,31,0,False,True,1.0,1.0,0.0,93.3225806451613,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-01-12,31,0,False,True,1.0,1.0,0.0,91.51612903225806,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-01-19,31,0,False,True,1.0,1.0,0.0,87.48387096774194,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-01-26,31,0,False,True,1.0,1.0,0.0,92.64516129032258,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-02-02,31,0,False,True,1.0,1.0,0.0,89.83870967741936,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-02-05,31,0,False,True,1.0,1.0,0.0,74.74193548387096,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-02-16,31,0,False,True,1.0,1.0,0.0,79.7741935483871,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-02-23,31,0,False,True,1.0,1.0,0.03225806451612903,77.80645161290323,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-03-01,31,0,False,True,1.0,1.0,0.0,63.354838709677416,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-03-08,31,0,False,True,1.0,1.0,0.0,84.74193548387096,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-03-15,31,0,False,True,1.0,1.0,0.0,95.19354838709677,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-03-22,31,0,False,True,1.0,1.0,0.0,81.70967741935483,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-03-29,31,0,False,True,1.0,1.0,0.0,80.06451612903226,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-04-03,31,0,False,True,1.0,1.0,0.0,83.2258064516129,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-04-12,31,0,False,True,1.0,1.0,0.0,75.51612903225806,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-04-19,31,0,False,True,1.0,1.0,0.0,119.96774193548387,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-04-26,31,0,False,True,1.0,1.0,0.0,124.87096774193549,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-05-03,31,0,False,True,1.0,1.0,0.0,107.45161290322581,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-05-10,31,0,False,True,1.0,1.0,0.0,99.16129032258064,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-05-17,31,0,False,True,1.0,1.0,0.0,110.87096774193549,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-05-24,31,0,False,True,1.0,1.0,0.0,87.7741935483871,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-05-31,31,0,False,True,1.0,1.0,0.0,94.90322580645162,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-06-07,31,0,False,True,1.0,1.0,0.0,84.80645161290323,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-06-14,31,0,False,True,1.0,1.0,0.0,64.58064516129032,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-06-21,31,0,False,True,1.0,1.0,0.0,83.12903225806451,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-06-28,31,0,False,True,1.0,1.0,0.0,78.90322580645162,P2|2024_latest,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2024-07-05,31,0,False,True,1.0,1.0,0.0,65.03225806451613,P2|2024_latest,False
